id,w,h,n_bandas,cabecera_y,principal_y,pie_y,marco_izq_der_sup_inf,logo,frente_x,espalda_x,recorte_frac,formato
AIM-P003-034.jpg,700,560,3,0.027-0.170,0.211-0.841,0.870-0.968,0/0/0/0,si,0.169-0.564,0.567-0.973,0.491,"(3, 1, 1, 1, 0)"
AIM-P003-035.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.564,0.567-0.979,0.489,"(3, 1, 1, 1, 0)"
AIM-P003-036.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.979,0.490,"(3, 1, 1, 1, 0)"
AIM-P003-037.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.570,0.573-0.980,0.488,"(3, 1, 1, 1, 0)"
AIM-P003-038.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.979,0.490,"(3, 1, 1, 1, 0)"
AIM-P003-039.jpg,700,560,3,0.027-0.170,0.209-0.838,0.870-0.968,0/0/0/0,si,0.169-0.570,0.573-0.977,0.489,"(3, 1, 1, 1, 0)"
AIM-P003-040.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.563,0.566-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P003-041.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.973,0.494,"(3, 1, 1, 1, 0)"
AIM-P003-042.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.979,0.489,"(3, 1, 1, 1, 0)"
AIM-P003-043.png,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P003-044.jpg,700,560,3,0.027-0.170,0.209-0.838,0.870-0.968,0/0/0/0,si,0.169-0.570,0.573-0.973,0.492,"(3, 1, 1, 1, 0)"
AIM-P003-045.jpg,700,560,3,0.027-0.170,0.211-0.839,0.870-0.968,0/0/0/0,si,0.033-0.204,0.249-0.967,0.410,"(3, 1, 1, 1, 0)"
AIM-P003-046.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.567,0.570-0.973,0.494,"(3, 1, 1, 1, 0)"
AIM-P003-047.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P003-048.jpg,700,560,3,0.027-0.170,0.209-0.838,0.870-0.968,0/0/0/0,si,0.171-0.566,0.569-0.979,0.490,"(3, 1, 1, 1, 0)"
AIM-P003-049.jpg,4096,3277,3,0.028-0.171,0.209-0.839,0.871-0.969,0/0/0/0,si,0.166-0.566,0.567-0.979,0.488,"(3, 1, 1, 1, 0)"
AIM-P003-050.jpg,700,560,3,0.027-0.170,0.209-0.838,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.973,0.492,"(3, 1, 1, 1, 0)"
AIM-P003-051.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.979,0.489,"(3, 1, 1, 1, 0)"
AIM-P003-052.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.563,0.566-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P003-053.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.967,0.496,"(3, 1, 1, 1, 0)"
AIM-P003-054.png,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P003-055.jpg,700,562,3,0.009-0.158,0.198-0.854,0.886-0.989,0/0/0/0,si,0.156-0.571,0.574-0.999,0.444,"(3, 1, 1, 1, 0)"
AIM-P003-056.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.980,0.488,"(3, 1, 1, 1, 0)"
AIM-P003-057.jpg,4096,3277,3,0.028-0.171,0.209-0.839,0.871-0.969,0/0/0/0,si,0.166-0.566,0.572-0.972,0.492,"(3, 1, 1, 1, 0)"
AIM-P003-058.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.570,0.573-0.979,0.490,"(3, 1, 1, 1, 0)"
AIM-P003-059.jpg,700,560,3,0.027-0.170,0.207-0.838,0.870-0.968,0/0/0/0,si,0.169-0.569,0.571-0.973,0.491,"(3, 1, 1, 1, 0)"
AIM-P003-060.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.971,0.494,"(3, 1, 1, 1, 0)"
AIM-P004-001.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.563,0.566-0.967,0.496,"(3, 1, 1, 1, 0)"
AIM-P004-002.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.979,0.489,"(3, 1, 1, 1, 0)"
AIM-P004-003.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.170-0.567,0.570-0.979,0.491,"(3, 1, 1, 1, 0)"
AIM-P004-004.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.973,0.494,"(3, 1, 1, 1, 0)"
AIM-P004-005.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.563,0.566-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P004-006.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P004-007.png,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P004-008.jpg,700,562,3,0.020-0.167,0.206-0.851,0.881-0.984,0/0/0/0,si,0.159-0.566,0.569-0.990,0.462,"(3, 1, 1, 1, 0)"
AIM-P004-009.jpg,700,562,3,0.016-0.164,0.203-0.854,0.884-0.988,0/0/0/0,si,0.156-0.567,0.570-0.997,0.450,"(3, 1, 1, 1, 0)"
AIM-P004-010.jpg,700,560,3,0.027-0.170,0.211-0.839,0.870-0.968,0/0/0/0,si,0.169-0.567,0.570-0.977,0.489,"(3, 1, 1, 1, 0)"
AIM-P004-011.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.564,0.567-0.979,0.489,"(3, 1, 1, 1, 0)"
AIM-P004-012.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.034-0.213,0.261-0.514,0.697,"(3, 1, 1, 1, 0)"
AIM-P004-013.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.569,0.571-0.973,0.494,"(3, 1, 1, 1, 0)"
AIM-P004-014.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.563,0.566-0.977,0.491,"(3, 1, 1, 1, 0)"
AIM-P004-015.jpg,4096,3277,3,0.028-0.171,0.209-0.839,0.871-0.969,0/0/0/0,si,0.166-0.564,0.564-0.976,0.489,"(3, 1, 1, 1, 0)"
AIM-P004-016.jpg,700,560,3,0.027-0.170,0.211-0.843,0.870-0.968,0/0/0/0,si,0.167-0.563,0.566-0.973,0.488,"(3, 1, 1, 1, 0)"
AIM-P004-017.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.599,,0.122,"(3, 1, 1, 1, 0)"
AIM-P004-018.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.973,0.494,"(3, 1, 1, 1, 0)"
AIM-P004-019.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.973,0.494,"(3, 1, 1, 1, 0)"
AIM-P004-020.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P004-021.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.979,0.490,"(3, 1, 1, 1, 0)"
AIM-P004-022.jpg,700,562,3,0.016-0.162,0.203-0.849,0.879-0.995,0/0/0/0,si,0.156-0.566,0.569-0.990,0.459,"(3, 1, 1, 1, 0)"
AIM-P004-023.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.567,0.570-0.979,0.489,"(3, 1, 1, 1, 0)"
AIM-P004-024.jpg,4096,3277,3,0.028-0.171,0.209-0.839,0.871-0.969,0/0/0/0,si,0.166-0.566,0.567-0.976,0.489,"(3, 1, 1, 1, 0)"
AIM-P004-025.jpg,800,640,3,0.028-0.170,0.211-0.838,0.870-0.969,0/0/0/0,si,0.033-0.212,0.233-0.530,0.687,"(3, 1, 1, 1, 0)"
AIM-P004-026.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.979,0.490,"(3, 1, 1, 1, 0)"
AIM-P004-027.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.973,0.494,"(3, 1, 1, 1, 0)"
AIM-P004-028.gif,700,560,3,0.027-0.170,0.211-0.841,0.870-0.968,0/0/0/0,si,0.167-0.564,0.567-0.976,0.488,"(3, 1, 1, 1, 0)"
AIM-P004-029.jpg,700,562,3,0.007-0.157,0.198-0.854,0.884-0.989,0/0/0/0,si,0.154-0.571,0.574-0.999,0.443,"(3, 1, 1, 1, 0)"
AIM-P004-030.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.967,0.497,"(3, 1, 1, 1, 0)"
AIM-P004-031.jpg,700,560,3,0.027-0.170,0.209-0.838,0.870-0.968,0/0/0/0,si,0.170-0.570,0.573-0.979,0.489,"(3, 1, 1, 1, 0)"
AIM-P004-032.jpg,800,640,3,0.028-0.170,0.211-0.838,0.870-0.969,0/0/0/0,si,0.168-0.565,0.568-0.979,0.490,"(3, 1, 1, 1, 0)"
AIM-P004-033.jpg,700,560,3,0.027-0.170,0.207-0.838,0.870-0.968,0/0/0/0,si,0.167-0.603,0.676-0.877,0.550,"(3, 1, 1, 1, 0)"
AIM-P004-034.jpg,700,560,3,0.027-0.170,0.211-0.846,0.870-0.968,0/0/0/0,si,0.169-0.570,0.573-0.973,0.486,"(3, 1, 1, 1, 0)"
AIM-P004-035.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P004-036.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.570,0.573-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P004-037.jpg,4096,3277,3,0.028-0.171,0.211-0.839,0.871-0.969,0/0/0/0,si,0.166-0.566,0.567-0.976,0.491,"(3, 1, 1, 1, 0)"
AIM-P004-038.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.567,0.570-0.967,0.497,"(3, 1, 1, 1, 0)"
AIM-P004-039.png,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P004-040.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.973,0.494,"(3, 1, 1, 1, 0)"
AIM-P004-041.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.973,0.494,"(3, 1, 1, 1, 0)"
AIM-P004-042.jpg,4096,3277,3,0.029-0.172,0.211-0.840,0.872-0.970,0/0/0/0,si,0.166-0.630,,0.125,"(3, 1, 1, 1, 0)"
AIM-P004-043.jpg,700,560,3,0.027-0.170,0.211-0.838,0.868-0.966,0/0/0/0,si,0.167-0.570,0.573-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P004-044.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.977,0.491,"(3, 1, 1, 1, 0)"
AIM-P004-045.jpg,800,640,3,0.028-0.170,0.211-0.838,0.870-0.969,0/0/0/0,si,0.168-0.565,0.568-0.979,0.490,"(3, 1, 1, 1, 0)"
AIM-P004-046.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.563,0.566-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P004-047.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.980,0.489,"(3, 1, 1, 1, 0)"
AIM-P004-048.jpg,4096,3277,3,0.033-0.175,0.204-0.836,0.864-0.962,0/0/0/0,si,0.166-0.566,0.567-0.974,0.489,"(3, 1, 1, 1, 0)"
AIM-P004-049.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.973,0.494,"(3, 1, 1, 1, 0)"
AIM-P004-050.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.567,0.570-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P004-051.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.563,0.566-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P004-052.jpg,700,560,3,0.027-0.170,0.209-0.838,0.870-0.968,0/0/0/0,si,0.169-0.570,0.573-0.973,0.492,"(3, 1, 1, 1, 0)"
AIM-P004-053.jpg,700,560,3,0.027-0.170,0.211-0.839,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.977,0.489,"(3, 1, 1, 1, 0)"
AIM-P004-054.png,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.033-0.204,0.281-0.876,0.469,"(3, 1, 1, 1, 0)"
AIM-P004-055.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.563,0.566-0.979,0.489,"(3, 1, 1, 1, 0)"
AIM-P004-056.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.570,0.573-0.979,0.490,"(3, 1, 1, 1, 0)"
AIM-P004-057.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.033-0.204,0.226-0.599,0.644,"(3, 1, 1, 1, 0)"
AIM-P004-058.jpg,700,560,3,0.027-0.170,0.211-0.838,0.868-0.966,0/0/0/0,si,0.169-0.566,0.569-0.973,0.494,"(3, 1, 1, 1, 0)"
AIM-P004-059.jpg,700,562,3,0.005-0.153,0.194-0.838,0.872-0.973,0/0/0/0,si,0.159-0.569,0.571-0.993,0.460,"(3, 1, 1, 1, 0)"
AIM-P004-060.png,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P005-001.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.563,0.566-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P005-002.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.973,0.494,"(3, 1, 1, 1, 0)"
AIM-P005-003.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.973,0.494,"(3, 1, 1, 1, 0)"
AIM-P005-004.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.567,0.570-0.967,0.496,"(3, 1, 1, 1, 0)"
AIM-P005-005.png,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.980,0.488,"(3, 1, 1, 1, 0)"
AIM-P005-006.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P005-007.jpg,700,560,3,0.029-0.171,0.211-0.839,0.871-0.970,0/0/0/0,si,0.167-0.569,0.571-0.976,0.489,"(3, 1, 1, 1, 0)"
AIM-P005-008.jpg,4096,3277,3,0.028-0.171,0.211-0.839,0.871-0.969,0/0/0/0,si,0.166-0.562,0.563-0.975,0.491,"(3, 1, 1, 1, 0)"
AIM-P005-009.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.980,0.488,"(3, 1, 1, 1, 0)"
AIM-P005-010.jpg,700,560,3,0.029-0.171,0.211-0.839,0.871-0.970,0/0/0/0,si,0.167-0.566,0.569-0.976,0.489,"(3, 1, 1, 1, 0)"
AIM-P005-011.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.567,0.570-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P005-012.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.563,0.566-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P005-013.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.979,0.489,"(3, 1, 1, 1, 0)"
AIM-P005-014.jpg,700,560,3,0.029-0.171,0.211-0.839,0.871-0.970,0/0/0/0,si,0.169-0.567,0.570-0.976,0.490,"(3, 1, 1, 1, 0)"
AIM-P005-015.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P005-016.jpg,700,560,3,0.027-0.170,0.211-0.838,0.868-0.966,0/0/0/0,si,0.169-0.570,0.573-0.973,0.494,"(3, 1, 1, 1, 0)"
AIM-P005-017.jpg,700,562,3,0.016-0.162,0.203-0.845,0.877-0.979,0/0/0/0,si,0.156-0.563,0.566-0.987,0.464,"(3, 1, 1, 1, 0)"
AIM-P005-018.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.973,0.494,"(3, 1, 1, 1, 0)"
AIM-P005-019.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.979,0.490,"(3, 1, 1, 1, 0)"
AIM-P005-020.jpg,4096,3277,3,0.028-0.171,0.211-0.839,0.871-0.969,0/0/0/0,si,0.166-0.562,0.563-0.974,0.492,"(3, 1, 1, 1, 0)"
AIM-P005-021.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.979,0.489,"(3, 1, 1, 1, 0)"
AIM-P005-022.jpg,700,560,3,0.027-0.170,0.209-0.838,0.870-0.968,0/0/0/0,si,0.169-0.570,0.573-0.973,0.492,"(3, 1, 1, 1, 0)"
AIM-P005-023.jpg,700,560,3,0.027-0.170,0.209-0.838,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.973,0.492,"(3, 1, 1, 1, 0)"
AIM-P005-024.jpg,700,560,3,0.027-0.170,0.211-0.838,0.868-0.966,0/0/0/0,si,0.169-0.566,0.569-0.973,0.494,"(3, 1, 1, 1, 0)"
AIM-P005-025.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.563,0.566-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P005-026.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.980,0.488,"(3, 1, 1, 1, 0)"
AIM-P005-027.jpg,700,560,3,0.029-0.171,0.211-0.839,0.871-0.970,0/0/0/0,si,0.167-0.570,0.573-0.976,0.489,"(3, 1, 1, 1, 0)"
AIM-P005-028.jpg,700,560,3,0.027-0.170,0.209-0.839,0.870-0.970,0/0/0/0,si,0.169-0.566,0.569-0.979,0.487,"(3, 1, 1, 1, 0)"
AIM-P005-029.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.570,0.573-0.977,0.490,"(3, 1, 1, 1, 0)"
AIM-P005-030.jpg,700,560,3,0.027-0.170,0.209-0.838,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.973,0.492,"(3, 1, 1, 1, 0)"
AIM-P005-031.jpg,700,560,3,0.027-0.170,0.207-0.838,0.870-0.968,0/0/0/0,si,0.170-0.570,0.573-0.977,0.489,"(3, 1, 1, 1, 0)"
AIM-P005-032.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.573,0.576-0.973,0.494,"(3, 1, 1, 1, 0)"
AIM-P005-033.png,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P005-034.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.570,0.573-0.979,0.489,"(3, 1, 1, 1, 0)"
AIM-P005-035.jpg,4096,3277,3,0.028-0.171,0.211-0.839,0.871-0.969,0/0/0/0,si,0.185-0.575,0.576-0.981,0.500,"(3, 1, 1, 1, 0)"
AIM-P005-036.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.567,0.570-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P005-037.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P005-038.png,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P005-039.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.570,0.573-0.980,0.488,"(3, 1, 1, 1, 0)"
AIM-P005-040.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.973,0.494,"(3, 1, 1, 1, 0)"
AIM-P005-041.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.563,0.566-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P005-042.jpg,700,560,3,0.029-0.171,0.211-0.839,0.871-0.970,0/0/0/0,si,0.167-0.569,0.571-0.976,0.489,"(3, 1, 1, 1, 0)"
AIM-P005-043.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.979,0.489,"(3, 1, 1, 1, 0)"
AIM-P005-044.jpg,700,560,3,0.029-0.171,0.211-0.839,0.871-0.970,0/0/0/0,si,0.167-0.566,0.569-0.973,0.491,"(3, 1, 1, 1, 0)"
AIM-P005-045.jpg,700,560,3,0.027-0.170,0.209-0.838,0.870-0.968,0/0/0/0,si,0.169-0.569,0.571-0.973,0.492,"(3, 1, 1, 1, 0)"
AIM-P005-046.jpg,700,562,3,0.014-0.160,0.199-0.842,0.874-0.973,0/0/0/0,si,0.161-0.569,0.571-0.993,0.464,"(3, 1, 1, 1, 0)"
AIM-P005-047.jpg,700,562,3,0.016-0.164,0.205-0.851,0.881-0.982,0/0/0/0,si,0.157-0.567,0.570-0.993,0.458,"(3, 1, 1, 1, 0)"
AIM-P005-048.png,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P005-049.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.973,0.494,"(3, 1, 1, 1, 0)"
AIM-P005-050.png,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P005-051.jpg,4096,3277,3,0.028-0.171,0.211-0.839,0.871-0.969,0/0/0/0,si,0.166-0.566,0.567-0.974,0.492,"(3, 1, 1, 1, 0)"
AIM-P005-052.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.567,0.570-0.979,0.489,"(3, 1, 1, 1, 0)"
AIM-P005-053.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.564,0.567-0.979,0.489,"(3, 1, 1, 1, 0)"
AIM-P005-054.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.567,0.570-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P005-055.png,510,408,3,0.027-0.169,0.211-0.838,0.870-0.968,0/0/0/0,si,0.171-0.567,0.571-0.975,0.492,"(3, 1, 1, 1, 0)"
